"DAY_OF_WEEK","CARRIER","ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID","DEP_TIME","WEATHER_DELAY",
1,"AA",12953,10693,"1928",,
1,"AA",12953,10693,"1931",,
1,"AA",12953,13303,"0911",,
1,"AA",12953,13303,"1113",0.00,
1,"AA",12953,13303,"0905",,
1,"AA",12953,13303,"0903",,
1,"AA",12953,13204,"1542",0.00,
1,"AA",12953,13204,"",,
1,"AA",12953,13204,"1534",0.00,
1,"AA",12953,13204,"1510",,
1,"AA",13204,12953,"1614",,
1,"AA",13204,12953,"1624",0.00,
1,"AA",13204,12953,"1622",,
1,"AA",13204,12953,"1601",,
1,"AA",12953,15304,"1424",,
1,"AA",12953,15304,"1437",,
1,"AA",12953,15304,"1505",0.00,
1,"AA",12953,15304,"1540",0.00,
1,"AA",12478,14843,"0929",,
1,"AA",12478,14843,"0927",,
1,"AA",12478,14843,"0930",,
1,"AA",12478,14843,"0928",,
1,"AA",12478,14843,"1720",0.00,
1,"AA",12478,14843,"1714",,
1,"AA",12478,14843,"1717",,
1,"AA",12478,14843,"1924",0.00,
1,"AA",12953,12191,"0801",0.00,
1,"AA",12953,12191,"0730",,
1,"AA",12953,12191,"0738",,
1,"AA",12953,12191,"0726",0.00,
1,"AA",12478,11298,"0817",,
1,"AA",12478,11298,"0746",,
1,"AA",12478,11298,"0801",,
1,"AA",12478,11298,"0801",,
1,"AA",13303,12953,"1519",,
1,"AA",13303,12953,"1540",0.00,
1,"AA",13303,12953,"1520",,
1,"AA",13303,12953,"1517",,
1,"AA",12953,12191,"1756",,
1,"AA",12953,12191,"1745",0.00,
1,"AA",12953,12191,"1756",,
1,"AA",12953,12191,"1741",,
1,"AA",12953,13204,"1107",,
1,"AA",12953,13204,"1126",0.00,
1,"AA",12953,13204,"1056",,
1,"AA",12953,13204,"1057",,
1,"AA",12478,13303,"0858",,
1,"AA",12478,13303,"0901",,
1,"AA",12478,13303,"0917",12.00,
1,"AA",12478,13303,"0901",,
1,"AA",14843,12478,"1541",,
1,"AA",14843,12478,"1537",,
1,"AA",14843,12478,"1538",,
1,"AA",14843,12478,"1534",0.00,
1,"AA",13303,12953,"1739",,
1,"AA",13303,12953,"1726",,
1,"AA",13303,12953,"1724",,
1,"AA",13303,12953,"1743",,
1,"AA",14843,12478,"2119",,
1,"AA",14843,12478,"2208",0.00,
1,"AA",14843,12478,"2209",0.00,
1,"AA",14843,12478,"2123",,
1,"AA",12478,14843,"2009",,
1,"AA",12478,14843,"",,
1,"AA",12478,14843,"2025",,
1,"AA",12478,14843,"2000",,
1,"AA",12953,15016,"1119",,
1,"AA",12953,15016,"1115",,
1,"AA",12953,15016,"1116",,
1,"AA",12953,15016,"1115",,
1,"AA",12953,15016,"0647",,
1,"AA",12953,15016,"0709",,
1,"AA",12953,15016,"0647",,
1,"AA",12953,15016,"0647",,
1,"AA",13495,12953,"1357",,
1,"AA",13495,12953,"1423",0.00,
1,"AA",13495,12953,"1352",,
1,"AA",13495,12953,"1403",,
1,"AA",12197,13930,"0735",0.00,
1,"AA",12197,13930,"0711",,
1,"AA",12197,13930,"0747",0.00,
1,"AA",13204,12953,"2023",0.00,
1,"AA",13204,12953,"1918",,
1,"AA",13204,12953,"1914",,
1,"AA",13204,12953,"2035",0.00,
1,"AA",12953,13303,"0755",,
1,"AA",12953,13303,"0757",0.00,
1,"AA",12953,13303,"0757",0.00,
1,"AA",12953,13303,"0756",,
1,"AA",11298,12478,"1236",,
1,"AA",11298,12478,"1234",,
1,"AA",11298,12478,"1235",,
1,"AA",11298,12478,"1241",,
1,"AA",13303,12953,"1639",,
1,"AA",13303,12953,"1644",,
1,"AA",13303,12953,"1636",,
1,"AA",13303,12953,"1643",,
1,"AA",12953,13303,"1248",,
1,"AA",12953,13303,"1247",,
1,"AA",12953,13303,"1258",,
1,"AA",12953,13303,"1303",0.00,
1,"AA",15024,12478,"1720",,
1,"AA",15024,12478,"1815",0.00,
1,"AA",15024,12478,"1724",,
1,"AA",15024,12478,"1727",,
1,"AA",12478,15024,"1119",,
1,"AA",12478,15024,"1126",,
1,"AA",12478,15024,"1129",,
1,"AA",12478,15024,"1123",,
1,"AA",13930,12197,"1319",0.00,
1,"AA",13930,12197,"1241",,
1,"AA",13930,12197,"1230",,
1,"AA",13930,12197,"1228",,
1,"AA",13303,12953,"1049",,
1,"AA",13303,12953,"1056",,
1,"AA",13303,12953,"1049",,
1,"AA",13303,12953,"1051",,
1,"AA",12953,15016,"1828",,
1,"AA",12953,15016,"1849",0.00,
1,"AA",12953,15016,"1821",,
1,"AA",12953,15016,"1823",,
1,"AA",15016,12953,"0643",0.00,
1,"AA",15016,12953,"0647",0.00,
1,"AA",15016,12953,"0639",,
1,"AA",15016,12953,"0640",,
1,"AA",12953,11697,"0736",,
1,"AA",12953,11697,"0733",0.00,
1,"AA",12953,11697,"0752",,
1,"AA",12953,11697,"0756",0.00,
1,"AA",12953,11697,"1542",,
1,"AA",12953,11697,"1555",,
1,"AA",12953,11697,"1559",0.00,
1,"AA",12953,11697,"1541",,
1,"AA",13303,12953,"0909",,
1,"AA",13303,12953,"0904",,
1,"AA",13303,12953,"0903",,
1,"AA",13303,12953,"0906",0.00,
1,"AA",12953,13303,"1817",,
1,"AA",12953,13303,"1904",0.00,
1,"AA",12953,13303,"1825",0.00,
1,"AA",12953,13303,"1818",,
1,"AA",12953,13303,"2147",0.00,
1,"AA",12953,13303,"2045",0.00,
1,"AA",12953,13303,"1921",,
1,"AA",12953,13303,"1915",,
1,"AA",12953,13495,"0812",0.00,
1,"AA",12953,13495,"0704",,
1,"AA",12953,13495,"0702",,
1,"AA",12953,13495,"0706",0.00,
1,"AA",13303,12478,"1958",,
1,"AA",13303,12478,"2107",0.00,
1,"AA",13303,12478,"1956",,
1,"AA",13303,12478,"1958",,
1,"AA",12478,13303,"0619",,
1,"AA",12478,13303,"0620",,
1,"AA",12953,11697,"1955",0.00,
1,"AA",12953,11697,"1954",0.00,
1,"AA",12953,11697,"1937",,
1,"AA",12953,11697,"1924",,
1,"AA",11697,12953,"0713",,
1,"AA",11697,12953,"0716",0.00,
1,"AA",11697,12953,"0700",,
1,"AA",11697,12953,"0705",,
1,"B6",10785,12478,"1116",,
1,"B6",10785,12478,"1655",,
1,"B6",10785,12478,"0723",,
1,"B6",10792,12478,"0846",,
1,"B6",10792,12478,"1117",,
1,"B6",10792,12478,"0608",,
1,"B6",10792,12478,"1911",,
1,"B6",10792,12478,"1713",,
1,"B6",11292,12478,"0101",,
1,"B6",11697,12478,"1215",,
1,"B6",11697,12478,"1650",,
1,"B6",11697,12478,"1422",,
1,"B6",11697,12478,"1018",,
1,"B6",11697,12478,"2222",,
1,"B6",11697,12478,"0741",,
1,"B6",11697,12478,"1912",,
1,"B6",11697,12478,"1054",,
1,"B6",11697,12478,"1359",,
1,"B6",11697,12478,"2005",,
1,"B6",11697,12478,"0617",,
1,"B6",11697,12478,"1303",,
1,"B6",11697,12478,"2104",,
1,"B6",12478,10785,"2216",,
1,"B6",12478,10785,"0928",,
1,"B6",12478,10785,"1513",,
1,"B6",12478,10792,"2019",,
1,"B6",12478,10792,"0658",,
1,"B6",12478,10792,"0924",,
1,"B6",12478,10792,"1721",,
1,"B6",12478,10792,"1525",,
1,"B6",12478,11292,"2035",,
1,"B6",12478,11697,"1047",,
1,"B6",12478,11697,"2124",,
1,"B6",12478,11697,"0641",,
1,"B6",12478,11697,"0824",,
1,"B6",12478,11697,"0744",,
1,"B6",12478,11697,"1315",,
1,"B6",12478,11697,"0706",,
1,"B6",12478,11697,"1026",,
1,"B6",12478,11697,"1629",,
1,"B6",12478,11697,"0918",,
1,"B6",12478,11697,"1910",,
1,"B6",12478,11697,"1733",,
1,"B6",12478,11697,"1540",,
1,"B6",12478,12889,"1303",,
1,"B6",12478,12889,"1942",,
1,"B6",12478,12889,"2119",,
1,"B6",12478,12889,"0957",,
1,"B6",12478,12954,"0704",,
1,"B6",12478,12954,"1122",,
1,"B6",12478,12954,"1626",,
1,"B6",12478,12954,"1837",,
1,"B6",12478,12954,"1738",,
1,"B6",12478,12954,"0823",,
1,"B6",12478,13204,"1401",,
1,"B6",12478,13204,"1717",,
1,"B6",12478,13204,"0918",,
1,"B6",12478,13204,"1909",,
1,"B6",12478,13204,"0820",,
1,"B6",12478,13204,"1046",,
1,"B6",12478,13204,"1252",,
1,"B6",12478,13495,"0752",,
1,"B6",12478,13796,"0918",,
1,"B6",12478,13796,"1803",,
1,"B6",12478,13796,"2141",,
1,"B6",12478,13796,"1035",,
1,"B6",12478,13796,"1655",,
1,"B6",12478,13796,"0711",,
1,"B6",12478,13796,"2025",,
1,"B6",12478,13891,"2015",,
1,"B6",12478,14027,"1842",,
1,"B6",12478,14027,"0657",,
1,"B6",12478,14027,"0941",,
1,"B6",12478,14027,"0818",,
1,"B6",12478,14027,"1310",,
1,"B6",12478,14027,"1038",,
1,"B6",12478,14027,"1617",,
1,"B6",12478,14576,"0929",,
1,"B6",12478,14576,"1515",,
1,"B6",12478,14576,"2015",,
1,"B6",12478,14576,"1801",0.00,
1,"B6",12478,14635,"1311",,
1,"B6",12478,14635,"1844",,
1,"B6",12478,14635,"1607",,
1,"B6",12478,14635,"1025",,
1,"B6",12478,14635,"0807",0.00,
1,"B6",12478,14679,"0756",,
1,"B6",12478,14679,"1132",,
1,"B6",12478,14679,"1800",,
1,"B6",12478,14747,"2100",,
1,"B6",12478,14843,"0700",,
1,"B6",12478,14843,"1502",,
1,"B6",12478,14843,"2103",,
1,"B6",12478,14843,"0838",,
1,"B6",12478,14869,"2116",,
1,"B6",12478,15096,"2221",,
1,"B6",12478,15096,"0929",,
1,"B6",12478,15096,"1513",,
1,"B6",12478,15304,"0633",,
1,"B6",12478,15304,"1625",,
1,"B6",12478,15304,"0835",,
1,"B6",12478,15304,"1852",,
1,"B6",12478,15304,"1337",,
1,"B6",12478,15304,"1034",,
1,"B6",12889,12478,"0046",,
1,"B6",12889,12478,"1635",,
1,"B6",12889,12478,"2333",,
1,"B6",12889,12478,"1214",0.00,
1,"B6",12954,12478,"0657",,
1,"B6",12954,12478,"0855",,
1,"B6",12954,12478,"1114",,
1,"B6",12954,12478,"1541",,
1,"B6",12954,12478,"2141",,
1,"B6",12954,12478,"1419",,
1,"B6",13204,12478,"2043",,
1,"B6",13204,12478,"1830",,
1,"B6",13204,12478,"1411",,
1,"B6",13204,12478,"1618",,
1,"B6",13204,12478,"1244",,
1,"B6",13204,12478,"0631",,
1,"B6",13204,12478,"1147",,
1,"B6",13495,12478,"1053",,
1,"B6",13796,12478,"0911",,
1,"B6",13796,12478,"1259",,
1,"B6",13796,12478,"2245",,
1,"B6",13796,12478,"1501",,
1,"B6",13796,12478,"2124",,
1,"B6",13796,12478,"0659",,
1,"B6",13796,12478,"1139",,
1,"B6",13891,12478,"0001",,
1,"B6",14027,12478,"0713",,
1,"B6",14027,12478,"1031",,
1,"B6",14027,12478,"1317",,
1,"B6",14027,12478,"1406",,
1,"B6",14027,12478,"1954",,
1,"B6",14027,12478,"1149",,
1,"B6",14027,12478,"1644",,
1,"B6",14576,12478,"1118",,
1,"B6",14576,12478,"1943",0.00,
1,"B6",14576,12478,"1707",,
1,"B6",14576,12478,"0617",,
1,"B6",14635,12478,"0951",121.00,
1,"B6",14635,12478,"1951",,
1,"B6",14635,12478,"1656",,
1,"B6",14635,12478,"1404",,
1,"B6",14635,12478,"1219",0.00,
1,"B6",14679,12478,"1210",,
1,"B6",14679,12478,"1545",,
1,"B6",14679,12478,"2217",,
1,"B6",14747,12478,"0106",,
1,"B6",14843,12478,"1248",,
1,"B6",14843,12478,"2040",,
1,"B6",14843,12478,"0247",,
1,"B6",14843,12478,"1435",,
1,"B6",14869,12478,"2335",,
1,"B6",15096,12478,"0559",,
1,"B6",15096,12478,"1101",,
1,"B6",15096,12478,"1651",,
1,"B6",15304,12478,"1004",,
1,"B6",15304,12478,"0623",,
1,"B6",15304,12478,"2007",,
1,"B6",15304,12478,"1704",,
1,"B6",15304,12478,"1203",,
1,"B6",15304,12478,"1414",,
1,"B6",10785,12478,"1120",,
1,"B6",10785,12478,"1708",,
1,"B6",10785,12478,"0711",,
1,"B6",10792,12478,"0848",,
1,"B6",10792,12478,"1118",,
1,"B6",10792,12478,"0605",,
1,"B6",10792,12478,"1912",,
1,"B6",10792,12478,"1708",,
1,"B6",11292,12478,"0112",,
1,"B6",11697,12478,"1210",,
1,"B6",11697,12478,"1648",,
1,"B6",11697,12478,"1434",,
1,"B6",11697,12478,"1026",,
1,"B6",11697,12478,"2228",,
1,"B6",11697,12478,"0742",,
1,"B6",11697,12478,"1911",,
1,"B6",11697,12478,"1110",,
1,"B6",11697,12478,"1406",,
1,"B6",11697,12478,"2136",0.00,
1,"B6",11697,12478,"0607",,
1,"B6",11697,12478,"1308",,
1,"B6",11697,12478,"2121",,
1,"B6",12478,10785,"2216",,
1,"B6",12478,10785,"0931",,
1,"B6",12478,10785,"1512",,
1,"B6",12478,10792,"2015",,
1,"B6",12478,10792,"0700",,
1,"B6",12478,10792,"0923",,
1,"B6",12478,10792,"1730",,
1,"B6",12478,10792,"1507",,
1,"B6",12478,11292,"2057",,
1,"B6",12478,11697,"1049",,
1,"B6",12478,11697,"2124",,
1,"B6",12478,11697,"0649",,
1,"B6",12478,11697,"0819",,
1,"B6",12478,11697,"0738",,
1,"B6",12478,11697,"1312",,
1,"B6",12478,11697,"0710",0.00,
1,"B6",12478,11697,"1021",,
1,"B6",12478,11697,"1755",0.00,
1,"B6",12478,11697,"0927",,
1,"B6",12478,11697,"1914",,
1,"B6",12478,11697,"1752",0.00,
1,"B6",12478,11697,"1531",,
1,"B6",12478,12889,"1302",,
1,"B6",12478,12889,"1946",,
1,"B6",12478,12889,"2114",,
1,"B6",12478,12889,"1004",,
1,"B6",12478,12954,"0708",,
1,"B6",12478,12954,"1119",,
1,"B6",12478,12954,"1617",,
1,"B6",12478,12954,"1830",,
1,"B6",12478,12954,"1747",,
1,"B6",12478,12954,"0825",,
1,"B6",12478,13204,"1405",,
1,"B6",12478,13204,"1720",,
1,"B6",12478,13204,"0917",,
1,"B6",12478,13204,"1908",,
1,"B6",12478,13204,"0819",,
1,"B6",12478,13204,"1041",,
1,"B6",12478,13204,"1325",0.00,
1,"B6",12478,13495,"0756",,
1,"B6",12478,13796,"0919",,
1,"B6",12478,13796,"1804",,
1,"B6",12478,13796,"2147",,
1,"B6",12478,13796,"1037",,
1,"B6",12478,13796,"1649",,
1,"B6",12478,13796,"0712",,
1,"B6",12478,13796,"2026",,
1,"B6",12478,13891,"2023",,
1,"B6",12478,14027,"1903",,
1,"B6",12478,14027,"0708",,
1,"B6",12478,14027,"0939",,
1,"B6",12478,14027,"0819",,
1,"B6",12478,14027,"1321",,
1,"B6",12478,14027,"1037",,
1,"B6",12478,14027,"1624",,
1,"B6",12478,14576,"0923",,
1,"B6",12478,14576,"1518",,
1,"B6",12478,14576,"2019",,
1,"B6",12478,14576,"1714",,
1,"B6",12478,14635,"1307",,
1,"B6",12478,14635,"1900",,
1,"B6",12478,14635,"1602",,
1,"B6",12478,14635,"1039",0.00,
1,"B6",12478,14635,"0802",,
1,"B6",12478,14679,"0753",,
1,"B6",12478,14679,"1139",,
1,"B6",12478,14679,"1811",,
1,"B6",12478,14747,"2058",,
1,"B6",12478,14843,"0659",,
1,"B6",12478,14843,"1517",,
1,"B6",12478,14843,"2106",,
1,"B6",12478,14843,"0837",,
1,"B6",12478,14869,"2118",,
1,"B6",12478,15096,"2235",,
1,"B6",12478,15096,"0929",,
1,"B6",12478,15096,"1537",,
1,"B6",12478,15304,"0630",,
1,"B6",12478,15304,"1636",,
1,"B6",12478,15304,"0831",,
1,"B6",12478,15304,"1906",,
1,"B6",12478,15304,"1347",,
1,"B6",12478,15304,"1032",,
1,"B6",12889,12478,"0100",,
1,"B6",12889,12478,"1634",,
1,"B6",12889,12478,"2326",,
1,"B6",12889,12478,"1207",,
1,"B6",12954,12478,"0657",,
1,"B6",12954,12478,"0857",,
1,"B6",12954,12478,"1117",,
1,"B6",12954,12478,"1545",,
1,"B6",12954,12478,"2142",,
1,"B6",12954,12478,"1423",,
1,"B6",13204,12478,"2047",,
1,"B6",13204,12478,"1819",,
1,"B6",13204,12478,"1418",,
1,"B6",13204,12478,"1643",0.00,
1,"B6",13204,12478,"1252",,
1,"B6",13204,12478,"0629",,
1,"B6",13204,12478,"1146",,
1,"B6",13495,12478,"1104",,
1,"B6",13796,12478,"0911",,
1,"B6",13796,12478,"1300",,
1,"B6",13796,12478,"2244",,
1,"B6",13796,12478,"1502",,
1,"B6",13796,12478,"2115",,
1,"B6",13796,12478,"0657",,
1,"B6",13796,12478,"1140",,
1,"B6",13891,12478,"0038",,
1,"B6",14027,12478,"0716",,
1,"B6",14027,12478,"1050",,
1,"B6",14027,12478,"1314",,
1,"B6",14027,12478,"1415",,
1,"B6",14027,12478,"1954",,
1,"B6",14027,12478,"1156",,
1,"B6",14027,12478,"1651",0.00,
1,"B6",14576,12478,"1110",,
1,"B6",14576,12478,"1908",,
1,"B6",14576,12478,"1706",,
1,"B6",14576,12478,"0609",,
1,"B6",14635,12478,"0745",,
1,"B6",14635,12478,"1957",,
1,"B6",14635,12478,"1648",,
1,"B6",14635,12478,"1421",,
1,"B6",14635,12478,"1148",,
1,"B6",14679,12478,"1214",,
1,"B6",14679,12478,"1553",,
1,"B6",14679,12478,"2215",,
1,"B6",14747,12478,"0102",,
1,"B6",14843,12478,"1243",,
1,"B6",14843,12478,"2050",,
1,"B6",14843,12478,"0245",,
1,"B6",14843,12478,"1433",,
1,"B6",14869,12478,"2331",,
1,"B6",15096,12478,"0600",,
1,"B6",15096,12478,"1133",,
1,"B6",15096,12478,"1724",0.00,
1,"B6",15304,12478,"1006",,
1,"B6",15304,12478,"0625",,
1,"B6",15304,12478,"2004",,
1,"B6",15304,12478,"1718",0.00,
1,"B6",15304,12478,"1208",,
1,"B6",15304,12478,"1408",,
1,"B6",10785,12478,"1120",,
1,"B6",10785,12478,"1702",,
1,"B6",10785,12478,"0714",,
1,"B6",10792,12478,"0848",,
1,"B6",10792,12478,"1137",,
1,"B6",10792,12478,"0611",,
1,"B6",10792,12478,"1916",,
1,"B6",10792,12478,"1704",,
1,"B6",11292,12478,"0123",,
1,"B6",11697,12478,"1204",,
1,"B6",11697,12478,"1655",,
1,"B6",11697,12478,"1802",0.00,
1,"B6",11697,12478,"1017",,
1,"B6",11697,12478,"2241",,
1,"B6",11697,12478,"0745",,
1,"B6",11697,12478,"1929",0.00,
1,"B6",11697,12478,"1051",,
1,"B6",11697,12478,"1358",,
1,"B6",11697,12478,"2031",,
1,"B6",11697,12478,"1035",0.00,
1,"B6",11697,12478,"1635",,
1,"B6",11697,12478,"0607",,
1,"B6",11697,12478,"1256",,
1,"B6",11697,12478,"2304",0.00,
1,"B6",11697,12478,"1753",,
1,"B6",12478,10785,"2229",,
1,"B6",12478,10785,"0942",,
1,"B6",12478,10785,"1511",,
1,"B6",12478,10792,"2010",,
1,"B6",12478,10792,"0655",,
1,"B6",12478,10792,"0940",,
1,"B6",12478,10792,"1719",,
1,"B6",12478,10792,"1507",,
1,"B6",12478,11292,"2029",,
1,"B6",12478,11697,"1421",0.00,
1,"B6",12478,11697,"2123",,
1,"B6",12478,11697,"0641",,
1,"B6",12478,11697,"0814",,
1,"B6",12478,11697,"0737",,
1,"B6",12478,11697,"1326",,
1,"B6",12478,11697,"0705",,
1,"B6",12478,11697,"1019",,
1,"B6",12478,11697,"1639",0.00,
1,"B6",12478,11697,"0557",,
1,"B6",12478,11697,"1300",,
1,"B6",12478,11697,"0921",,
1,"B6",12478,11697,"1906",,
1,"B6",12478,11697,"1912",0.00,
1,"B6",12478,11697,"1414",,
1,"B6",12478,11697,"1533",0.00,
1,"B6",12478,12889,"1254",,
1,"B6",12478,12889,"1945",,
1,"B6",12478,12889,"2115",,
1,"B6",12478,12889,"1005",,
1,"B6",12478,12954,"0705",,
1,"B6",12478,12954,"1122",,
1,"B6",12478,12954,"1612",,
1,"B6",12478,12954,"1831",,
1,"B6",12478,12954,"1742",,
1,"B6",12478,12954,"0829",,
1,"B6",12478,13204,"1400",,
1,"B6",12478,13204,"1722",,
1,"B6",12478,13204,"0608",,
1,"B6",12478,13204,"0926",,
1,"B6",12478,13204,"1924",,
1,"B6",12478,13204,"0820",,
1,"B6",12478,13204,"1049",,
1,"B6",12478,13204,"1303",,
1,"B6",12478,13204,"2123",,
1,"B6",12478,13495,"0750",,
1,"B6",12478,13796,"0920",,
1,"B6",12478,13796,"1806",,
1,"B6",12478,13796,"2141",,
1,"B6",12478,13796,"1039",,
1,"B6",12478,13796,"1644",,
1,"B6",12478,13796,"2026",,
1,"B6",12478,13891,"2011",,
1,"B6",12478,14027,"1858",,
1,"B6",12478,14027,"0700",,
1,"B6",12478,14027,"0938",,
1,"B6",12478,14027,"1722",,
1,"B6",12478,14027,"0818",,
1,"B6",12478,14027,"1309",,
1,"B6",12478,14027,"1046",,
1,"B6",12478,14027,"1617",,
1,"B6",12478,14576,"0939",,
1,"B6",12478,14576,"1533",,
1,"B6",12478,14576,"2020",,
1,"B6",12478,14576,"1713",,
1,"B6",12478,14635,"1314",,
1,"B6",12478,14635,"1848",,
1,"B6",12478,14635,"0858",,
1,"B6",12478,14635,"1606",,
1,"B6",12478,14635,"1026",,
1,"B6",12478,14635,"0754",,
1,"B6",12478,14679,"0800",,
1,"B6",12478,14679,"1136",,
1,"B6",12478,14679,"1810",,
1,"B6",12478,14747,"2105",,
1,"B6",12478,14843,"0654",,
1,"B6",12478,14843,"1505",,
1,"B6",12478,14843,"2110",,
1,"B6",12478,14843,"0839",,
1,"B6",12478,14869,"2125",,
1,"B6",12478,15096,"2254",0.00,
1,"B6",12478,15096,"0943",,
1,"B6",12478,15096,"1518",,
1,"B6",12478,15304,"0632",,
1,"B6",12478,15304,"1630",,
1,"B6",12478,15304,"0834",,
1,"B6",12478,15304,"1918",0.00,
1,"B6",12478,15304,"1339",,
1,"B6",12478,15304,"1039",,
1,"B6",12889,12478,"0045",,
1,"B6",12889,12478,"1634",,
1,"B6",12889,12478,"2334",,
1,"B6",12889,12478,"1209",,
1,"B6",12954,12478,"0708",,
1,"B6",12954,12478,"0853",,
1,"B6",12954,12478,"1114",,
1,"B6",12954,12478,"1540",,
1,"B6",12954,12478,"2141",,
1,"B6",12954,12478,"1425",,
1,"B6",13204,12478,"2054",,
1,"B6",13204,12478,"0930",,
1,"B6",13204,12478,"1822",,
1,"B6",13204,12478,"1411",,
1,"B6",13204,12478,"1621",,
1,"B6",13204,12478,"1244",,
1,"B6",13204,12478,"0720",0.00,
1,"B6",13204,12478,"1141",,
1,"B6",13204,12478,"0744",,
1,"B6",13495,12478,"1051",,
1,"B6",13796,12478,"0916",,
1,"B6",13796,12478,"1302",,
1,"B6",13796,12478,"2250",,
1,"B6",13796,12478,"1518",,
1,"B6",13796,12478,"2125",,
1,"B6",13796,12478,"0702",,
1,"B6",13891,12478,"0018",,
1,"B6",14027,12478,"0716",,
1,"B6",14027,12478,"1030",,
1,"B6",14027,12478,"1307",,
1,"B6",14027,12478,"2106",,
1,"B6",14027,12478,"1530",0.00,
1,"B6",14027,12478,"2012",,
1,"B6",14027,12478,"1149",,
1,"B6",14027,12478,"1634",,
1,"B6",14576,12478,"1127",,
1,"B6",14576,12478,"1904",,
1,"B6",14576,12478,"1734",,
1,"B6",14576,12478,"0610",,
1,"B6",14635,12478,"0750",,
1,"B6",14635,12478,"1255",,
1,"B6",14635,12478,"1958",,
1,"B6",14635,12478,"1655",,
1,"B6",14635,12478,"1409",,
1,"B6",14635,12478,"1141",,
1,"B6",14679,12478,"1213",,
1,"B6",14679,12478,"1554",,
1,"B6",14679,12478,"2223",,
1,"B6",14747,12478,"0100",,
1,"B6",14843,12478,"1241",,
1,"B6",14843,12478,"2043",,
1,"B6",14843,12478,"0247",,
1,"B6",14843,12478,"1438",,
1,"B6",14869,12478,"2339",,
1,"B6",15096,12478,"0602",,
1,"B6",15096,12478,"1128",,
1,"B6",15096,12478,"1711",,
1,"B6",15304,12478,"1007",,
1,"B6",15304,12478,"0620",,
1,"B6",15304,12478,"2005",,
1,"B6",15304,12478,"1705",,
1,"B6",15304,12478,"1209",,
1,"B6",15304,12478,"1405",,
1,"B6",10785,12478,"1120",,
1,"B6",10785,12478,"1657",,
1,"B6",10785,12478,"0715",,
1,"B6",10792,12478,"0850",,
1,"B6",10792,12478,"1117",,
1,"B6",10792,12478,"0609",,
1,"B6",10792,12478,"1916",,
1,"B6",10792,12478,"1705",,
1,"B6",11292,12478,"0108",,
1,"B6",11697,12478,"1151",,
1,"B6",11697,12478,"1641",,
1,"B6",11697,12478,"1425",,
1,"B6",11697,12478,"1015",,
1,"B6",11697,12478,"2223",,
1,"B6",11697,12478,"0754",,
1,"B6",11697,12478,"1901",,
1,"B6",11697,12478,"1059",0.00,
1,"B6",11697,12478,"1353",,
1,"B6",11697,12478,"1957",,
1,"B6",11697,12478,"0941",,
1,"B6",11697,12478,"1818",,
1,"B6",11697,12478,"0604",,
1,"B6",11697,12478,"1253",,
1,"B6",11697,12478,"2055",,
1,"B6",11697,12478,"1825",0.00,
1,"B6",12478,10785,"2215",,
1,"B6",12478,10785,"0930",,
1,"B6",12478,10785,"1514",,
1,"B6",12478,10792,"2012",,
1,"B6",12478,10792,"0653",,
1,"B6",12478,10792,"0928",,
1,"B6",12478,10792,"1719",,
1,"B6",12478,10792,"1511",,
1,"B6",12478,11292,"2039",,
1,"B6",12478,11697,"1045",,
1,"B6",12478,11697,"2144",,
1,"B6",12478,11697,"0639",,
1,"B6",12478,11697,"0812",,
1,"B6",12478,11697,"0745",,
1,"B6",12478,11697,"1306",,
1,"B6",12478,11697,"0703",,
1,"B6",12478,11697,"1018",,
1,"B6",12478,11697,"1621",,
1,"B6",12478,11697,"0604",,
1,"B6",12478,11697,"1441",,
1,"B6",12478,11697,"0921",,
1,"B6",12478,11697,"1905",,
1,"B6",12478,11697,"1729",,
1,"B6",12478,11697,"1424",,
1,"B6",12478,11697,"1523",,
1,"B6",12478,12889,"1439",99.00,
1,"B6",12478,12889,"2015",27.00,
1,"B6",12478,12889,"2120",0.00,
1,"B6",12478,12889,"1026",0.00,
1,"B6",12478,12954,"0701",,
1,"B6",12478,12954,"1120",,
1,"B6",12478,12954,"1609",,
1,"B6",12478,12954,"1822",,
1,"B6",12478,12954,"1730",,
1,"B6",12478,12954,"0828",,
1,"B6",12478,13204,"1353",,
1,"B6",12478,13204,"1718",,
1,"B6",12478,13204,"0602",,
1,"B6",12478,13204,"0924",,
1,"B6",12478,13204,"1909",,
1,"B6",12478,13204,"0813",,
1,"B6",12478,13204,"1037",,
1,"B6",12478,13204,"1300",,
1,"B6",12478,13204,"2110",,
1,"B6",12478,13495,"0752",,
1,"B6",12478,13796,"0914",,
1,"B6",12478,13796,"1800",,
1,"B6",12478,13796,"2137",,
1,"B6",12478,13796,"1035",,
1,"B6",12478,13796,"1645",,
1,"B6",12478,13796,"0704",,
1,"B6",12478,13796,"2024",,
1,"B6",12478,13891,"2013",,
1,"B6",12478,14027,"1846",,
1,"B6",12478,14027,"0655",,
1,"B6",12478,14027,"1006",0.00,
1,"B6",12478,14027,"1715",,
1,"B6",12478,14027,"0817",,
1,"B6",12478,14027,"1312",,
1,"B6",12478,14027,"1033",,
1,"B6",12478,14027,"1620",,
1,"B6",12478,14576,"0930",,
1,"B6",12478,14576,"1521",,
1,"B6",12478,14576,"2018",,
1,"B6",12478,14576,"1717",,
1,"B6",12478,14635,"1311",0.00,
1,"B6",12478,14635,"1848",0.00,
1,"B6",12478,14635,"0904",,
